time,air_temperature,burning_index_g,dead_fuel_moisture_1000hr,dead_fuel_moisture_100hr,mean_vapor_pressure_deficit,potential_evapotranspiration,precipitation_amount,relative_humidity,specific_humidity,surface_downwelling_shortwave_flux_in_air,wind_from_direction,wind_speed
2016-11-13,286.56845,34.958332,21.50238,19.073214,0.4274405,19.166668,3.375,95.11905,0.00453869,103.39762,260.92856,5.951191
2016-11-20,286.7607,25.25,20.882143,19.195833,0.47398806,17.095835,18.116667,96.791664,0.0045966073,86.94346,219.91072,4.955357
2016-11-27,277.67917,26.333334,21.875595,19.79107,0.15160714,8.383333,14.3625,87.4256,0.0035419643,54.079166,241.57143,5.2434525
2016-12-04,282.4256,25.666666,22.027977,20.085714,0.27136904,13.654167,16.333334,93.611305,0.0044069644,62.49226,213.05357,6.316071
2016-12-11,275.8881,24.583334,22.552977,20.79762,0.15511905,8.391667,21.420832,93.16369,0.0029481547,62.602978,235.01787,6.0214286
2016-12-18,272.3363,25.083334,23.611906,22.83631,0.116309516,5.4208336,25.658335,98.672615,0.0023821427,60.637497,234.58928,6.9583335
2016-12-25,276.03333,25.833334,23.62143,19.198809,0.1642857,11.229167,3.2833335,85.971436,0.0026898806,76.635124,215.80357,5.6178575
2017-01-01,276.30356,28.875,21.798212,17.217857,0.22238095,13.1208315,9.254167,77.34464,0.003026488,59.218456,230.48213,7.2178574
2017-01-08,265.55655,33.375,21.613693,19.920237,0.14982142,5.6583333,18.579166,55.95,0.0021541072,61.35655,224.05357,6.8547616
2017-01-15,268.7482,28.541666,20.939287,16.7875,0.28154764,9.466666,9.712501,44.867264,0.0025285715,67.40655,218.875,5.8726196
2017-01-22,274.68454,24.541666,20.400002,16.914286,0.2390476,6.6625,23.950003,60.44286,0.0037873809,87.32798,177.94641,3.615476
2017-01-29,272.15,35.791668,21.03393,18.798216,0.1825,7.2333336,19.729166,64.33512,0.0031316665,63.484528,220.32143,6.893452
2017-02-05,266.5655,34.708332,20.705954,19.47381,0.12630951,5.7041664,4.4500003,59.773815,0.0021943452,94.50536,246.5,6.616667
2017-02-12,268.46487,14.791667,22.058928,22.073214,0.1955357,7.4083333,30.208334,54.679764,0.0026895832,89.09583,210.7143,5.5
2017-02-19,269.44406,32.958332,21.679169,17.154167,0.2839881,9.925,2.1291668,51.554764,0.002951964,128.49286,261.08926,5.752976
2017-02-26,274.05118,35.833332,20.3,17.35774,0.3948214,14.0625,15.854167,43.213696,0.0044215475,146.675,179.07143,4.982143
2017-03-05,266.89642,40.333332,20.261309,17.211905,0.29785714,11.775001,7.204167,41.650593,0.00275,154.19585,228.46428,5.772619
2017-03-12,269.00418,39.125,19.982738,15.842857,0.34327385,13.975001,14.895833,41.125595,0.0025617261,125.71786,258.55356,7.107738
2017-03-19,267.09106,35.416668,20.341072,17.405952,0.18523808,9.825,29.070833,52.776196,0.0021475593,180.54701,197.55354,6.508929
2017-03-26,270.58273,35.125,19.501787,15.771428,0.3445238,14.420834,18.0625,43.30714,0.0029327974,193.09882,194.30359,4.632738
2017-04-02,274.89523,25.791666,20.275,17.904167,0.29166666,12.895833,43.95,55.427383,0.004264464,152.96965,201.66072,4.0458336
2017-04-09,276.34464,28.791666,22.22857,18.525002,0.49755952,19.4375,66.2875,46.651783,0.004447262,179.70001,204.375,5.9642854
2017-04-16,279.51248,34.958332,20.399406,13.610119,0.78345233,27.454168,6.0083337,38.93929,0.005591726,253.38988,220.51787,4.269643
2017-04-23,276.9482,29.166666,19.785715,16.818453,0.41773808,20.395834,29.1625,48.98274,0.0053551183,241.26845,202.67857,4.1196427
2017-04-30,280.64584,26.625,19.549406,15.81012,0.5692857,25.108332,26.141668,48.74524,0.0068448805,236.80237,148.28572,4.6107144
2017-05-07,284.4929,28.791666,22.105356,20.302977,0.28363094,16.2125,83.15,83.071434,0.0058524995,172.70836,206.7143,5.4172616
2017-05-14,286.57144,22.666666,21.491074,14.6125,0.46285713,21.675001,3.9333334,76.1,0.0047780355,242.5863,171.30357,2.9702384
2017-05-21,295.5863,34.0,19.056547,13.036311,0.841369,33.104168,6.2374997,82.19941,0.007975179,269.19824,197.08928,4.9035716
2017-05-28,293.74228,30.958334,19.324999,16.331549,0.6224404,27.025,44.016674,86.866066,0.007961785,247.42024,162.28572,3.5916665
2017-06-04,294.65594,28.5,18.744047,13.838692,0.7729166,31.925001,11.604167,81.014885,0.007435059,286.69287,227.19641,3.7041667
2017-06-11,296.45297,34.75,18.530952,14.607142,0.86291665,35.9375,9.504167,82.025,0.00902125,319.12976,220.71428,3.008929
2017-06-18,301.48572,30.666666,17.5125,14.389285,0.9443452,38.2625,39.612503,89.43571,0.012753273,297.7994,181.51787,3.8660717
2017-06-25,298.10657,26.0,18.204168,15.67619,0.7706547,33.191666,9.520833,88.68453,0.010470358,279.98752,247.33928,3.9029763
